crop,microzone,soil_type,season,nitrogen,phosphorus,potassium,ph,organic_carbon,temperature_avg,temperature_min,temperature_max,humidity_avg,rainfall,rainfall_probability,forecast_rainfall,historical_seasonal_rainfall,wind_speed
bajra,rainfed_scarcity,medium_clay_loam,kharif,43.4,37.7,36.1,8.33,0.32,34.42,27.28,42.25,36.53,371.04,28.5,22.8,341.4,23.0
bajra,rainfed_scarcity,shallow_murrum,kharif,43.0,28.7,34.7,7.68,0.42,30.8,24.64,37.84,35.04,358.73,23.8,43.0,393.6,13.4
bajra,rainfed_scarcity,medium_clay_loam,summer,47.8,23.2,33.3,7.78,0.45,26.18,20.64,32.64,33.27,352.19,28.7,38.3,379.8,12.6
bajra,rainfed_scarcity,medium_clay_loam,summer,49.5,27.0,32.5,7.8,0.29,28.74,21.87,37.64,56.43,280.84,19.8,26.5,289.7,20.7
bajra,rainfed_scarcity,shallow_murrum,kharif,43.7,33.7,22.7,7.84,0.49,33.66,27.4,41.14,31.49,295.29,29.2,25.3,292.6,20.6
bajra,rainfed_scarcity,shallow_murrum,summer,47.0,18.5,26.8,8.3,0.47,30.09,25.0,37.64,52.24,300.02,22.6,20.4,311.5,17.7
bajra,rainfed_scarcity,shallow_murrum,kharif,41.0,36.5,22.8,7.71,0.4,35.0,26.87,40.17,50.79,335.69,25.7,32.0,305.1,17.7
bajra,rainfed_scarcity,medium_clay_loam,summer,54.4,25.3,30.0,7.62,0.42,26.28,19.92,34.27,54.24,293.0,11.9,17.1,310.9,18.5
bajra,rainfed_scarcity,shallow_murrum,summer,62.3,28.6,35.4,7.69,0.46,27.14,19.07,33.68,44.1,278.36,24.5,26.0,285.7,12.2
bajra,rainfed_scarcity,shallow_murrum,kharif,42.7,22.8,34.6,8.16,0.35,32.38,24.07,40.93,30.17,388.29,25.8,34.4,405.4,16.2
bajra,rainfed_scarcity,shallow_murrum,summer,50.4,32.5,27.5,7.41,0.28,32.61,24.22,40.75,39.31,330.09,30.4,39.3,306.4,14.8
bajra,rainfed_scarcity,medium_clay_loam,summer,55.4,35.5,19.0,7.7,0.41,32.18,26.9,39.84,45.84,390.7,31.6,37.6,424.9,14.7
bajra,rainfed_scarcity,shallow_murrum,kharif,38.1,23.6,23.2,8.33,0.39,27.11,20.95,35.6,55.41,403.06,27.9,36.8,376.2,16.7
bajra,rainfed_scarcity,shallow_murrum,summer,35.7,22.5,30.1,8.3,0.31,35.18,28.8,41.89,40.95,319.46,28.1,33.8,304.3,15.1
bajra,rainfed_scarcity,medium_clay_loam,kharif,54.1,37.2,26.5,8.39,0.44,33.76,28.66,40.75,45.85,256.9,22.5,29.9,251.2,15.7
bajra,rainfed_scarcity,shallow_murrum,kharif,50.4,18.7,28.3,7.99,0.36,33.63,28.08,42.14,58.66,250.21,6.1,14.8,246.3,22.1
bajra,rainfed_scarcity,medium_clay_loam,kharif,41.3,21.6,22.8,7.95,0.48,31.74,25.76,38.5,41.71,257.92,21.3,12.9,284.4,18.1
bajra,rainfed_scarcity,shallow_murrum,kharif,60.3,37.1,36.9,7.5,0.49,33.96,25.85,39.32,35.39,415.78,29.4,47.0,412.8,14.6
bajra,rainfed_scarcity,shallow_murrum,summer,45.0,22.5,27.9,8.02,0.37,29.46,23.59,35.56,50.19,312.88,19.2,16.0,300.9,13.0
bajra,rainfed_scarcity,shallow_murrum,summer,46.4,19.2,26.4,8.07,0.41,28.79,21.04,36.31,35.17,277.56,22.0,20.5,299.6,18.6
bajra,rainfed_scarcity,shallow_murrum,kharif,61.7,30.7,30.6,7.54,0.29,33.01,27.55,38.52,35.63,266.62,20.4,19.7,247.9,19.5
bajra,rainfed_scarcity,medium_clay_loam,summer,60.3,36.5,27.7,7.97,0.34,31.14,23.14,38.1,39.06,348.95,27.3,21.7,321.9,23.4
bajra,rainfed_scarcity,medium_clay_loam,summer,40.4,30.1,26.8,7.87,0.38,35.0,29.65,43.13,55.05,410.29,32.3,32.8,467.1,17.4
bajra,rainfed_scarcity,shallow_murrum,kharif,50.1,24.6,18.6,7.83,0.42,32.9,27.87,41.1,44.77,338.53,29.2,29.1,358.9,23.5
bajra,rainfed_scarcity,medium_clay_loam,kharif,43.4,28.9,25.5,7.62,0.46,30.76,22.37,37.65,46.7,419.2,28.3,25.9,465.6,23.4
bajra,rainfed_scarcity,medium_clay_loam,kharif,37.1,29.5,37.5,8.37,0.31,33.71,25.5,40.19,49.76,332.99,21.8,22.4,302.0,14.7
bajra,rainfed_scarcity,medium_clay_loam,summer,48.8,26.9,30.1,7.56,0.48,30.65,24.18,36.16,35.04,406.46,34.0,39.7,355.3,17.5
bajra,rainfed_scarcity,medium_clay_loam,summer,62.6,24.0,29.6,8.34,0.44,26.62,20.11,31.97,55.84,355.68,26.5,17.2,339.7,23.5
bajra,rainfed_scarcity,shallow_murrum,kharif,44.9,34.4,21.2,7.87,0.48,35.99,29.99,44.73,37.84,320.3,22.7,33.0,354.7,22.5
bajra,rainfed_scarcity,medium_clay_loam,summer,42.1,29.2,25.7,7.86,0.31,29.16,20.73,37.75,48.3,334.71,25.8,18.5,329.6,20.6
bajra,rainfed_scarcity,medium_clay_loam,kharif,62.4,27.9,20.7,8.21,0.41,33.73,26.88,39.55,30.72,345.05,26.0,19.0,338.5,13.9
bajra,rainfed_scarcity,medium_clay_loam,kharif,43.2,20.6,36.9,7.53,0.36,29.05,20.58,35.69,33.72,251.74,16.4,12.6,242.0,20.7
bajra,rainfed_scarcity,shallow_murrum,kharif,56.1,19.6,29.1,7.68,0.42,32.48,23.84,39.12,46.13,295.6,28.8,12.9,276.6,15.4
bajra,rainfed_scarcity,shallow_murrum,summer,63.9,30.5,21.5,7.52,0.36,29.08,22.96,35.95,57.39,346.57,25.9,33.4,345.0,18.3
bajra,rainfed_scarcity,shallow_murrum,summer,62.9,24.6,33.8,8.29,0.36,34.45,26.61,43.07,37.54,408.32,25.0,42.3,400.4,12.8
bajra,rainfed_scarcity,medium_clay_loam,kharif,37.4,25.8,25.8,7.63,0.33,30.0,23.35,36.76,56.06,353.91,32.9,15.8,345.7,12.2
bajra,rainfed_scarcity,shallow_murrum,summer,63.6,27.5,33.0,7.7,0.45,29.23,22.51,36.14,57.79,259.09,19.9,25.0,265.1,14.4
bajra,rainfed_scarcity,shallow_murrum,summer,43.7,25.3,27.0,8.22,0.28,34.98,28.33,40.9,45.25,362.14,31.0,19.3,326.1,12.5
bajra,rainfed_scarcity,shallow_murrum,kharif,58.9,23.4,33.9,7.94,0.45,31.54,25.19,40.18,51.46,332.29,28.1,29.7,318.1,19.6
bajra,rainfed_scarcity,shallow_murrum,kharif,44.5,38.0,29.6,7.49,0.39,26.5,20.35,33.28,46.03,415.95,31.5,43.8,383.2,23.8
bajra,rainfed_scarcity,medium_clay_loam,summer,61.4,31.2,24.6,8.32,0.47,33.16,26.7,41.33,39.48,293.0,18.3,35.1,319.8,18.2
bajra,rainfed_scarcity,shallow_murrum,kharif,48.6,24.2,35.1,7.97,0.46,30.88,22.86,39.35,41.74,252.31,19.9,25.0,239.1,15.1
bajra,rainfed_scarcity,shallow_murrum,kharif,54.4,21.6,37.4,7.75,0.35,29.69,24.32,37.19,37.16,386.56,31.2,29.6,403.5,16.7
bajra,rainfed_scarcity,shallow_murrum,kharif,41.9,37.3,30.4,7.41,0.37,30.37,22.13,36.59,39.94,261.98,23.1,12.2,231.7,15.4
bajra,rainfed_scarcity,medium_clay_loam,kharif,57.3,34.7,18.3,7.73,0.37,35.11,28.11,41.19,41.7,324.19,29.9,14.0,313.4,20.0
bajra,rainfed_scarcity,medium_clay_loam,kharif,43.5,29.8,25.1,8.16,0.29,35.18,29.49,40.81,55.22,397.78,28.8,35.6,346.3,13.1
bajra,rainfed_scarcity,medium_clay_loam,summer,48.5,30.0,28.5,7.86,0.49,27.85,22.22,35.7,32.24,332.09,26.7,21.5,375.0,17.8
bajra,rainfed_scarcity,medium_clay_loam,summer,43.7,22.7,20.9,7.76,0.43,33.42,25.17,39.21,31.07,415.7,30.3,23.2,429.0,12.2
bajra,rainfed_scarcity,shallow_murrum,summer,38.9,34.0,22.2,7.89,0.47,27.93,21.97,33.19,34.4,274.91,23.7,17.3,300.9,14.4
maize,well_irrigated,deep_black_vertisol,summer,90.1,41.1,46.3,7.64,0.44,26.32,18.15,31.64,71.69,544.58,44.5,44.2,466.8,15.6
maize,canal_command,deep_black_vertisol,rabi,124.6,49.4,47.3,7.74,0.61,31.33,23.69,38.23,54.53,490.07,44.5,32.3,518.7,10.7
maize,well_irrigated,medium_clay_loam,kharif,123.5,45.7,44.2,7.76,0.56,23.73,15.54,29.17,62.07,468.33,37.9,27.3,523.2,12.9
maize,well_irrigated,deep_black_vertisol,rabi,113.6,49.7,36.9,7.95,0.57,31.65,24.33,39.93,69.39,484.33,33.5,20.2,523.4,15.7
maize,well_irrigated,medium_clay_loam,summer,77.3,49.7,35.6,7.97,0.58,31.69,23.29,38.62,65.09,603.03,45.0,30.4,641.9,12.6
maize,well_irrigated,deep_black_vertisol,rabi,106.4,55.0,36.7,7.47,0.63,29.06,21.44,35.08,65.96,621.69,43.8,60.0,601.9,9.8
maize,canal_command,medium_clay_loam,rabi,96.1,37.7,36.2,7.91,0.5,27.45,19.78,35.57,50.48,476.2,35.4,52.5,454.4,11.6
maize,well_irrigated,medium_clay_loam,summer,113.6,46.4,32.7,7.42,0.51,28.99,23.7,36.63,66.48,563.48,47.3,30.6,578.2,14.1
maize,well_irrigated,medium_clay_loam,rabi,124.6,48.3,44.3,8.0,0.65,25.09,17.55,32.01,66.62,634.6,49.6,39.6,691.2,10.5
maize,well_irrigated,deep_black_vertisol,kharif,96.6,53.6,42.5,7.85,0.59,20.25,12.72,26.99,58.7,604.59,49.6,67.0,643.2,12.4
maize,canal_command,deep_black_vertisol,kharif,117.4,47.2,45.4,7.43,0.6,27.24,19.46,33.74,57.91,451.92,34.6,26.6,487.2,15.6
maize,well_irrigated,deep_black_vertisol,kharif,88.7,45.6,47.0,7.29,0.44,28.21,20.09,35.41,50.45,507.69,40.1,48.2,448.3,14.1
maize,canal_command,medium_clay_loam,rabi,105.5,49.5,54.9,7.42,0.6,26.98,18.07,35.29,74.96,547.08,48.5,55.8,465.1,9.6
maize,canal_command,deep_black_vertisol,kharif,118.5,46.5,37.5,7.7,0.58,24.78,19.67,30.16,70.37,414.14,31.2,22.7,380.5,12.7
maize,well_irrigated,medium_clay_loam,kharif,117.9,55.4,54.6,7.95,0.5,24.79,16.81,30.33,54.42,429.64,26.5,18.1,457.9,11.6
maize,well_irrigated,medium_clay_loam,kharif,105.0,47.7,54.6,7.95,0.64,30.58,24.56,36.98,51.93,646.54,49.5,44.8,588.2,9.2
maize,canal_command,deep_black_vertisol,kharif,107.0,36.9,44.3,7.86,0.6,21.81,13.16,29.89,45.16,584.34,41.3,50.5,630.9,13.9
maize,well_irrigated,medium_clay_loam,kharif,108.7,54.5,51.8,7.32,0.61,23.06,16.35,31.66,58.64,449.27,33.7,35.0,484.7,9.3
maize,well_irrigated,deep_black_vertisol,kharif,80.8,49.0,40.2,7.84,0.43,24.93,18.66,30.49,56.36,568.2,49.8,49.4,573.2,10.9
maize,canal_command,medium_clay_loam,summer,87.4,40.6,43.7,7.92,0.63,20.66,15.34,26.64,52.65,423.72,38.0,36.9,433.7,11.1
maize,well_irrigated,medium_clay_loam,kharif,75.8,54.7,37.8,7.67,0.43,28.59,21.47,36.49,68.69,422.31,32.6,23.1,459.8,12.6
maize,well_irrigated,medium_clay_loam,kharif,79.9,51.6,45.3,7.58,0.52,30.64,24.66,37.24,54.87,592.8,53.2,64.0,645.7,15.3
maize,well_irrigated,medium_clay_loam,summer,112.6,59.6,30.2,7.71,0.59,31.01,22.48,39.38,73.37,534.34,40.2,40.0,526.5,8.1
maize,well_irrigated,deep_black_vertisol,rabi,93.0,56.4,52.6,7.6,0.52,29.13,21.3,35.45,48.08,466.21,33.9,29.6,432.9,9.0
maize,well_irrigated,deep_black_vertisol,rabi,121.3,54.6,48.2,7.53,0.49,30.16,21.53,36.96,45.27,598.13,52.8,67.7,605.5,10.3
maize,well_irrigated,medium_clay_loam,kharif,77.9,44.0,33.7,7.35,0.64,27.33,18.76,34.1,62.93,408.02,31.3,34.7,348.9,11.8
maize,canal_command,medium_clay_loam,kharif,112.4,38.8,53.5,7.7,0.61,22.96,15.0,31.08,56.92,495.99,38.2,21.5,449.9,13.3
maize,well_irrigated,deep_black_vertisol,rabi,85.3,47.3,35.9,7.28,0.6,26.48,20.85,33.36,47.05,545.11,39.2,26.3,493.4,10.7
maize,canal_command,deep_black_vertisol,rabi,83.7,37.7,42.9,7.65,0.44,23.41,17.36,29.16,54.47,409.28,36.3,35.1,451.9,13.2
maize,canal_command,medium_clay_loam,summer,107.6,37.4,47.4,7.78,0.65,28.32,20.57,35.38,71.04,649.21,44.0,57.8,567.2,14.2
maize,canal_command,deep_black_vertisol,rabi,119.2,52.7,36.0,7.91,0.57,31.44,22.52,36.45,48.61,536.73,40.3,28.9,482.5,15.6
maize,well_irrigated,medium_clay_loam,kharif,92.7,57.5,49.7,7.26,0.51,24.05,15.91,30.69,65.54,550.61,41.7,63.3,538.7,15.8
maize,canal_command,medium_clay_loam,rabi,89.0,50.4,32.1,7.29,0.54,26.14,20.05,34.45,50.61,490.17,35.8,35.2,501.9,12.4
maize,well_irrigated,medium_clay_loam,summer,114.9,38.0,40.2,7.46,0.55,23.62,16.07,30.09,70.82,558.47,46.1,37.4,616.7,9.7
maize,well_irrigated,deep_black_vertisol,kharif,87.2,41.2,53.6,7.92,0.48,30.38,24.38,35.71,69.61,592.89,47.5,34.5,624.8,10.4
maize,canal_command,deep_black_vertisol,kharif,78.0,49.9,47.9,7.98,0.61,23.31,15.48,31.37,66.89,605.04,43.1,29.0,533.3,15.2
maize,canal_command,medium_clay_loam,rabi,95.4,51.2,32.0,7.48,0.64,20.37,12.36,28.73,53.31,453.68,32.3,25.8,470.2,15.3
maize,canal_command,medium_clay_loam,rabi,100.8,53.4,32.4,7.44,0.63,25.15,16.39,34.12,60.8,472.01,36.6,24.9,436.9,14.3
maize,well_irrigated,deep_black_vertisol,summer,113.7,35.2,33.2,7.36,0.56,22.34,15.88,28.31,55.12,635.61,50.5,61.4,687.4,16.0
maize,canal_command,deep_black_vertisol,summer,78.8,53.8,49.7,7.66,0.44,30.68,21.82,36.49,66.14,610.48,52.9,40.2,606.6,12.3
maize,well_irrigated,deep_black_vertisol,kharif,116.2,57.3,31.2,7.35,0.49,21.63,14.69,29.83,73.54,622.39,41.6,45.0,691.7,11.7
maize,canal_command,deep_black_vertisol,kharif,82.3,48.7,31.5,7.9,0.45,28.09,21.52,34.69,67.95,524.87,41.9,42.2,539.5,13.8
maize,well_irrigated,deep_black_vertisol,kharif,105.8,54.7,53.7,7.5,0.55,21.04,14.6,27.68,70.06,528.35,39.5,59.2,484.7,13.8
maize,well_irrigated,medium_clay_loam,summer,110.2,46.4,41.5,7.74,0.48,29.02,23.41,35.61,64.68,607.09,44.0,59.3,581.4,14.3
maize,well_irrigated,medium_clay_loam,kharif,118.2,56.4,53.8,7.26,0.54,27.78,19.94,35.36,68.1,489.87,33.9,32.2,508.7,9.4
maize,canal_command,deep_black_vertisol,summer,87.6,38.4,34.8,7.98,0.55,22.19,13.83,28.77,71.98,465.17,33.9,37.4,520.0,11.1
maize,canal_command,deep_black_vertisol,summer,105.1,36.2,38.0,7.52,0.48,20.46,14.19,28.63,55.8,480.84,38.8,34.4,510.9,15.5
maize,well_irrigated,medium_clay_loam,kharif,114.5,58.4,45.6,7.92,0.46,27.52,19.43,33.61,67.22,594.62,44.5,38.7,627.0,14.6
maize,well_irrigated,medium_clay_loam,summer,110.5,46.5,38.2,7.62,0.52,31.77,24.78,40.01,65.0,519.91,36.0,52.5,585.1,11.8
maize,well_irrigated,deep_black_vertisol,kharif,86.2,43.8,48.2,7.69,0.44,27.65,20.74,36.39,53.68,581.54,42.4,33.6,651.9,13.8
maize,canal_command,deep_black_vertisol,kharif,79.0,53.2,30.2,7.79,0.45,22.74,17.26,28.73,68.95,433.14,34.7,23.9,392.6,16.0
maize,well_irrigated,medium_clay_loam,kharif,115.1,46.0,47.5,7.34,0.57,27.13,19.11,33.32,72.99,640.33,47.1,54.9,625.0,14.9
maize,well_irrigated,deep_black_vertisol,rabi,100.2,59.2,46.5,7.92,0.46,25.8,17.16,32.09,74.03,424.27,28.7,46.8,392.7,15.2
maize,well_irrigated,deep_black_vertisol,rabi,82.8,38.7,42.1,7.31,0.53,25.54,17.01,31.73,61.82,585.87,43.5,68.2,603.9,12.8
maize,canal_command,medium_clay_loam,rabi,81.6,36.8,34.7,7.8,0.56,26.49,20.49,32.82,73.98,460.16,30.5,35.6,522.1,15.2
maize,canal_command,deep_black_vertisol,summer,80.6,54.8,32.0,7.22,0.6,26.58,18.79,33.11,45.33,482.75,37.1,28.0,510.0,12.9
maize,well_irrigated,medium_clay_loam,summer,118.8,56.4,52.0,7.73,0.49,25.78,17.93,31.62,67.17,537.02,37.4,22.1,599.8,8.8
maize,well_irrigated,medium_clay_loam,kharif,82.3,52.2,33.2,7.35,0.61,27.92,20.4,34.59,56.89,572.57,43.3,46.3,653.2,13.9
maize,well_irrigated,deep_black_vertisol,summer,80.5,47.9,39.9,7.61,0.52,26.82,18.91,34.92,64.47,449.74,33.4,52.9,468.9,11.2
maize,canal_command,deep_black_vertisol,kharif,89.3,37.4,52.3,7.21,0.42,29.92,20.93,37.83,45.46,456.67,31.2,47.8,465.8,15.8
maize,well_irrigated,deep_black_vertisol,kharif,94.5,46.5,32.1,7.87,0.45,25.8,19.27,32.85,71.62,647.27,53.3,42.8,676.2,8.2
maize,canal_command,medium_clay_loam,rabi,121.0,36.9,33.0,7.99,0.53,22.86,14.78,28.92,66.82,609.32,44.1,37.7,591.3,14.3
maize,well_irrigated,medium_clay_loam,summer,119.8,56.6,33.9,7.59,0.53,30.78,25.78,38.74,63.56,630.39,47.7,62.7,548.6,11.7
maize,well_irrigated,deep_black_vertisol,rabi,91.7,52.6,47.5,7.99,0.53,28.85,23.66,35.7,50.6,610.14,45.9,35.9,576.9,14.7
maize,well_irrigated,medium_clay_loam,kharif,120.0,47.4,49.0,7.25,0.52,28.09,22.56,34.39,46.94,562.83,42.8,48.5,565.9,15.8
maize,canal_command,medium_clay_loam,kharif,80.1,41.6,41.5,7.41,0.52,22.71,16.31,30.32,71.77,496.26,37.7,25.2,502.3,13.5
maize,canal_command,deep_black_vertisol,summer,88.4,38.3,43.3,7.74,0.43,20.84,12.36,27.67,58.89,636.15,48.1,52.6,706.0,10.6
maize,canal_command,medium_clay_loam,rabi,104.7,58.2,37.2,7.42,0.52,24.28,16.34,31.85,67.77,605.01,38.9,45.1,693.0,15.4
maize,canal_command,medium_clay_loam,summer,101.7,55.4,41.9,7.83,0.63,28.79,20.68,34.06,51.15,643.58,40.2,28.0,618.3,13.5
maize,well_irrigated,deep_black_vertisol,kharif,120.7,53.9,40.0,7.47,0.64,28.55,22.04,36.12,62.15,531.14,43.6,44.1,555.8,13.2
maize,canal_command,medium_clay_loam,rabi,107.0,35.1,54.2,7.39,0.63,21.31,15.36,27.25,74.88,401.15,31.6,27.7,456.3,13.1
maize,well_irrigated,deep_black_vertisol,summer,97.5,51.9,34.6,7.52,0.44,27.18,18.33,32.36,64.79,593.77,47.8,36.7,540.6,9.7
maize,well_irrigated,medium_clay_loam,rabi,124.4,56.3,39.7,7.93,0.5,28.01,19.15,34.58,65.4,473.98,36.9,36.1,536.2,10.1
maize,canal_command,medium_clay_loam,summer,89.0,57.1,32.0,7.68,0.62,31.06,26.01,37.54,52.72,542.01,40.9,65.0,544.1,13.1
maize,well_irrigated,medium_clay_loam,rabi,109.9,43.5,31.6,7.6,0.56,20.07,14.69,25.9,55.44,535.26,42.8,27.6,534.5,10.4
maize,well_irrigated,deep_black_vertisol,rabi,88.3,35.5,35.4,7.35,0.43,23.86,16.96,31.8,54.77,448.64,32.1,49.9,408.9,9.8
maize,well_irrigated,medium_clay_loam,rabi,93.3,36.8,38.7,7.74,0.58,31.58,24.77,39.11,61.18,437.65,35.3,30.3,500.7,11.7
maize,well_irrigated,deep_black_vertisol,rabi,122.3,49.1,51.6,7.86,0.56,29.4,23.9,36.96,73.6,440.49,33.3,28.9,482.4,14.0
maize,canal_command,deep_black_vertisol,summer,104.4,47.9,50.8,7.39,0.51,29.51,22.39,36.11,45.88,588.35,48.2,47.9,541.0,15.8
maize,canal_command,deep_black_vertisol,summer,122.8,41.7,39.4,7.8,0.47,26.18,18.27,33.76,49.66,557.42,43.2,47.2,611.9,12.6
maize,canal_command,medium_clay_loam,kharif,86.2,41.9,31.3,7.58,0.43,28.62,22.13,34.42,61.35,643.44,54.4,63.7,719.1,13.6
maize,well_irrigated,medium_clay_loam,rabi,120.8,46.8,33.6,7.77,0.57,31.55,24.79,37.63,46.8,583.28,43.6,68.7,620.4,12.9
maize,well_irrigated,deep_black_vertisol,rabi,114.2,40.6,37.6,7.28,0.57,22.17,16.14,30.72,54.8,541.66,39.8,39.3,606.0,11.2
maize,canal_command,deep_black_vertisol,rabi,112.9,55.0,53.8,7.84,0.51,29.86,22.82,35.97,54.09,455.96,31.7,25.0,396.2,9.2
maize,canal_command,medium_clay_loam,kharif,123.1,58.5,47.4,7.46,0.47,20.96,13.13,27.98,62.17,518.1,42.1,21.9,565.0,11.9
maize,canal_command,medium_clay_loam,kharif,109.3,56.5,39.7,7.9,0.5,22.36,16.05,29.8,56.01,568.22,43.2,54.6,542.2,9.9
maize,well_irrigated,deep_black_vertisol,kharif,102.7,55.6,39.1,7.81,0.61,29.85,22.25,37.72,68.63,583.43,41.8,33.0,559.2,11.6
maize,canal_command,medium_clay_loam,kharif,91.3,46.1,49.3,7.7,0.49,24.63,18.41,32.01,54.98,581.42,40.1,30.0,548.3,12.6
maize,canal_command,medium_clay_loam,summer,104.9,53.4,38.5,7.67,0.59,29.14,22.94,34.42,46.13,592.02,43.4,60.0,609.6,11.1
maize,canal_command,deep_black_vertisol,rabi,108.5,54.0,54.5,7.54,0.44,25.53,20.34,31.71,62.61,477.41,34.7,50.5,466.0,13.5
maize,canal_command,medium_clay_loam,summer,123.6,39.0,31.6,7.36,0.59,22.34,15.0,29.7,53.83,417.18,29.3,34.1,438.8,11.2
maize,canal_command,deep_black_vertisol,summer,84.0,40.3,30.4,7.78,0.57,22.14,13.97,28.33,49.05,505.64,36.0,30.9,486.1,8.7
maize,well_irrigated,deep_black_vertisol,summer,89.8,35.4,34.9,7.52,0.47,27.23,20.43,32.39,53.25,404.87,33.8,26.2,389.7,10.9
maize,well_irrigated,medium_clay_loam,kharif,115.8,45.8,46.7,7.45,0.47,24.66,17.23,32.28,62.35,647.01,44.1,74.1,572.9,13.5
maize,canal_command,deep_black_vertisol,kharif,91.2,59.5,32.1,7.78,0.46,20.09,13.08,25.73,73.96,450.92,33.6,18.9,450.8,9.5
maize,well_irrigated,medium_clay_loam,rabi,76.0,44.9,52.3,7.62,0.5,23.04,17.07,28.44,69.52,421.66,31.1,18.4,457.3,10.3
maize,canal_command,deep_black_vertisol,summer,110.1,47.0,36.4,7.46,0.44,23.51,18.33,31.42,71.94,558.38,37.0,22.7,532.2,13.3
maize,canal_command,deep_black_vertisol,summer,98.8,42.7,42.7,7.6,0.56,22.23,14.61,29.06,63.61,459.9,34.1,26.1,511.7,11.5
maize,well_irrigated,deep_black_vertisol,kharif,97.0,47.9,37.3,7.87,0.54,26.63,18.11,35.31,69.73,416.34,26.6,46.9,465.1,11.5
maize,canal_command,medium_clay_loam,kharif,75.7,46.0,31.0,7.69,0.56,30.79,25.03,37.27,70.79,518.57,36.4,25.3,567.3,8.5
maize,well_irrigated,medium_clay_loam,rabi,86.6,50.9,47.1,7.57,0.43,31.02,22.1,37.75,63.41,512.57,38.1,54.1,438.3,10.6
maize,canal_command,deep_black_vertisol,summer,91.0,40.6,50.0,7.27,0.47,22.44,15.77,28.73,66.61,574.84,39.9,43.1,524.5,10.6
maize,canal_command,deep_black_vertisol,kharif,81.4,43.1,48.7,7.22,0.48,21.95,13.12,29.77,52.0,451.87,32.1,43.1,466.7,14.9
maize,canal_command,deep_black_vertisol,rabi,96.4,51.9,50.4,7.61,0.48,22.52,16.34,30.91,56.41,471.67,34.4,20.1,485.0,14.4
maize,well_irrigated,deep_black_vertisol,kharif,79.4,53.2,33.4,7.47,0.64,26.03,17.16,31.39,59.33,415.6,34.6,22.1,458.8,13.0
maize,well_irrigated,medium_clay_loam,summer,118.9,49.8,52.3,7.29,0.52,25.14,18.8,30.14,71.73,594.43,41.2,29.9,572.7,13.2
maize,well_irrigated,medium_clay_loam,kharif,105.2,57.8,44.0,7.68,0.5,24.46,16.71,30.74,61.77,469.8,29.3,52.6,442.1,9.3
maize,canal_command,deep_black_vertisol,kharif,89.9,40.6,35.3,7.65,0.64,27.3,21.09,34.86,63.75,549.23,40.2,49.9,537.7,9.3
maize,canal_command,deep_black_vertisol,kharif,81.0,58.2,36.9,7.63,0.44,25.1,19.6,30.29,74.0,582.52,48.4,23.9,547.3,13.8
maize,well_irrigated,deep_black_vertisol,kharif,77.1,38.2,32.7,7.67,0.48,22.0,14.62,30.04,54.96,544.55,40.4,62.5,517.9,8.8
maize,canal_command,deep_black_vertisol,kharif,86.9,57.1,53.8,7.23,0.43,21.09,12.98,26.85,66.77,510.32,35.0,21.7,496.6,14.7
maize,well_irrigated,medium_clay_loam,summer,92.4,51.0,41.1,7.27,0.51,31.93,26.73,39.72,70.24,562.18,39.2,54.3,550.3,12.6
maize,canal_command,deep_black_vertisol,summer,92.7,39.0,46.2,7.76,0.54,21.74,13.36,29.32,71.07,633.24,53.3,60.8,656.3,14.4
maize,well_irrigated,deep_black_vertisol,rabi,87.5,57.2,44.3,7.69,0.46,30.29,21.57,38.39,73.22,475.57,38.7,37.6,427.6,14.9
maize,well_irrigated,medium_clay_loam,rabi,95.6,43.6,42.7,7.25,0.46,22.63,14.37,30.57,50.8,469.19,35.6,38.4,501.0,15.6
maize,canal_command,deep_black_vertisol,summer,101.4,48.2,49.0,7.49,0.58,26.94,18.09,33.48,72.04,605.16,42.0,55.9,529.8,13.1
maize,canal_command,deep_black_vertisol,summer,103.2,43.3,40.7,7.69,0.63,25.49,16.54,32.86,49.82,447.5,33.4,23.2,438.5,13.7
maize,well_irrigated,deep_black_vertisol,summer,99.3,55.9,43.5,7.2,0.63,21.78,14.98,28.69,46.42,413.27,28.4,26.5,402.1,14.1
maize,canal_command,medium_clay_loam,summer,106.0,47.6,37.6,7.78,0.55,25.73,18.06,33.94,74.18,557.34,41.8,31.9,489.5,15.0
maize,canal_command,medium_clay_loam,kharif,118.3,42.1,39.2,7.69,0.62,29.79,23.74,38.11,66.04,647.46,48.4,53.5,696.0,15.5
maize,well_irrigated,medium_clay_loam,kharif,95.6,54.7,52.2,7.76,0.43,28.04,22.08,34.31,50.88,593.94,50.9,35.0,584.1,13.2
maize,well_irrigated,deep_black_vertisol,kharif,114.6,42.2,49.3,7.55,0.57,25.47,16.67,31.19,65.25,544.13,45.0,24.6,593.0,9.4
maize,well_irrigated,medium_clay_loam,summer,86.0,48.5,51.7,7.82,0.6,25.38,19.09,33.41,68.8,573.84,36.0,32.0,607.3,8.3
maize,canal_command,medium_clay_loam,summer,94.0,36.1,47.8,7.94,0.58,26.94,21.02,32.0,65.84,457.76,38.5,35.4,462.0,14.9
maize,well_irrigated,deep_black_vertisol,kharif,90.7,52.8,33.7,7.47,0.42,28.66,20.14,35.94,45.78,454.41,33.6,51.5,514.2,11.5
maize,canal_command,deep_black_vertisol,rabi,87.4,55.5,50.1,7.96,0.65,31.72,25.07,37.72,67.75,474.82,46.2,39.3,516.7,14.5
